Date,GLD,SPY,TLT
2020-03-24,153.4,241.11917,161.53535
2020-03-25,151.3,244.72876,161.16846
2020-03-26,153.24,259.01843,161.96172
2020-03-27,152.25,251.30339,166.28493
2020-03-30,152.92,259.46466,164.91658
2020-03-31,148.05,255.59723,163.57797
2020-04-01,149.45,244.09412,165.86981
2020-04-02,151.9,249.72668,166.9224
2020-04-03,152.65,246.11708,167.3196
2020-04-06,156.88,262.64783,166.88268
2020-04-07,156.04,262.9156,165.13501
2020-04-08,154.65,271.74124,163.93347
2020-04-09,158.69,275.87643,164.23138
2020-04-13,161.41,273.35764,162.73196
2020-04-14,162.68,281.41974,162.69223
2020-04-15,161.85,275.44012,167.00183
2020-04-16,161.71,276.76892,168.89845
2020-04-17,158.57,284.24594,166.63443
2020-04-20,159.7,279.2381,167.97498
2020-04-21,158.61,270.75952,170.09004
2020-04-22,161.73,276.76892,168.3523
2020-04-23,163.34,276.74905,169.246
2020-04-24,162.64,280.6066,169.64319
2020-04-27,161.56,284.6525,166.48547
2020-04-28,160.84,283.34354,168.40195
2020-04-29,161.73,290.76105,167.52812
2020-04-30,158.8,288.05386,165.57193
2020-05-01,159.78,280.4281,166.98997
2020-05-04,160.34,281.2016,166.2045
2020-05-05,161.02,283.79968,165.1406
2020-05-06,158.95,281.8759,162.47592
2020-05-07,161.39,285.27725,165.19032
2020-05-08,160.42,289.9975,163.04266
2020-05-11,159.42,290.057,161.76997
2020-05-12,160.04,284.2757,163.43044
2020-05-13,161.58,279.24805,164.57387
2020-05-14,163.01,282.58987,166.1846
2020-05-15,163.93,283.88895,165.75706
2020-05-18,162.69,292.5361,162.11798
2020-05-19,164.26,289.53143,162.7245
2020-05-20,164.65,294.44998,163.21169
2020-05-21,162.25,292.4171,163.61935
2020-05-22,163.21,292.97244,164.6037
2020-05-26,160.89,296.58203,162.39638
2020-05-27,161.18,300.99487,162.0981
2020-05-28,161.72,300.43954,161.50153
2020-05-29,162.91,301.7783,162.65489
2020-06-01,163.66,302.998,161.55995
2020-06-02,162.6,305.50687,160.97258
2020-06-03,159.6,309.5726,158.8321
2020-06-04,161.28,308.75946,156.53236
2020-06-05,158.01,316.67282,155.41734
2020-06-08,159.72,320.50058,156.01468
2020-06-09,161.26,318.11072,157.78677
2020-06-10,163.57,316.33566,160.12634
2020-06-11,162.39,298.09924,163.15286
2020-06-12,162.62,301.6692,161.57988
2020-06-15,162.33,304.48544,161.66946
2020-06-16,162.25,310.3461,159.1905
2020-06-17,162.56,309.05698,159.8476
2020-06-18,162.24,309.17596,161.54004
2020-06-19,164.03,307.40927,161.66946
2020-06-22,165.09,309.38135,161.68939
2020-06-23,166.48,310.80563,160.5843
2020-06-24,165.9,302.87738,162.30663
2020-06-25,165.8,306.1244,162.77455
2020-06-26,166.54,298.8535,164.51678
2020-06-29,166.63,303.2459,163.99908
2020-06-30,167.37,307.13034,163.20264
2020-07-01,166.62,309.28174,162.88533
2020-07-02,166.98,310.98495,163.05478
2020-07-06,167.98,315.7857,162.38698
2020-07-07,169.04,312.52875,164.6695
2020-07-08,170.09,314.91916,164.01164
2020-07-09,169.63,313.12637,166.62306
2020-07-10,169.19,316.32355,165.78583
2020-07-13,169.4,313.5845,166.33403
2020-07-14,170.19,317.64825,166.57323
2020-07-15,170.34,320.5666,165.79578
2020-07-16,168.73,319.5108,166.5832
2020-07-17,170.12,320.4371,166.23434
2020-07-20,170.94,323.02673,166.643
2020-07-21,173.0,323.714,166.74268
2020-07-22,175.63,325.55658,167.24103
2020-07-23,177.18,321.67212,169.19463
2020-07-24,178.7,319.60043,169.18466
2020-07-27,182.23,321.9311,168.55672
2020-07-28,183.75,319.88928,169.7229
2020-07-29,185.13,323.82352,169.43385
2020-07-30,183.76,322.66815,170.55019
2020-07-31,185.43,325.21793,170.44054
2020-08-03,185.64,327.4789,169.58253
2020-08-04,189.59,328.74384,171.19905
2020-08-05,191.35,330.78564,169.70229
2020-08-06,193.89,332.9968,170.65024
2020-08-07,190.81,333.23584,169.5127
2020-08-10,190.15,334.23187,168.75433
2020-08-11,179.94,331.4729,166.74368
2020-08-12,179.1,336.0944,165.23196
2020-08-13,183.33,335.48682,163.4658
2020-08-14,182.54,335.4968,162.82718
2020-08-17,186.5,336.56253,163.23628
2020-08-18,188.18,337.28964,164.40376
2020-08-19,182.24,335.88525,163.37599
2020-08-20,183.5,336.93106,164.8528
2020-08-21,182.03,338.12628,165.84065
2020-08-24,181.0,341.55255,165.57123
2020-08-25,181.22,342.74777,164.30399
2020-08-26,183.36,346.18402,163.67534
2020-08-27,181.24,346.94095,160.89137
2020-08-28,184.39,349.18198,160.77162
2020-08-31,184.83,347.91705,161.83932
2020-09-01,185.05,351.19394,163.69032
2020-09-02,182.62,356.27362,165.2487
2020-09-03,181.14,344.01273,165.71822
2020-09-04,181.64,341.20395,162.57149
2020-09-08,181.29,331.88126,163.57045
2020-09-09,183.05,338.43503,163.1309
2020-09-10,182.46,332.55856,163.96005
2020-09-11,182.45,332.72787,164.30968
2020-09-14,183.89,337.11032,164.2997
2020-09-15,183.45,338.81354,163.90012
2020-09-16,183.97,337.4689,163.41061
2020-09-17,182.96,334.50076,163.9101
2020-09-18,183.2,330.65,163.40063
2020-09-21,179.52,326.97,164.22975
2020-09-22,178.65,330.3,164.0999
2020-09-23,174.79,322.64,164.31967
2020-09-24,175.44,323.5,164.949
2020-09-25,174.94,328.73,164.949
2020-09-28,176.7,334.19,164.47949
2020-09-29,178.19,332.37,164.6693
2020-09-30,177.12,334.89,163.09094
